paper_id,unique_participant_id,veracity,accuracy,scale
Allen_2021,Allen_2021_1_337,true,7,7
Allen_2021,Allen_2021_1_337,true,7,7
Allen_2021,Allen_2021_1_337,fake,1,7
Allen_2021,Allen_2021_1_337,true,7,7
Allen_2021,Allen_2021_1_337,fake,1,7
Allen_2021,Allen_2021_1_337,fake,1,7
Allen_2021,Allen_2021_1_337,true,7,7
Allen_2021,Allen_2021_1_337,true,1,7
Allen_2021,Allen_2021_1_337,true,1,7
Allen_2021,Allen_2021_1_337,true,1,7
Allen_2021,Allen_2021_1_338,true,5,7
Allen_2021,Allen_2021_1_338,true,6,7
Allen_2021,Allen_2021_1_338,true,6,7
Allen_2021,Allen_2021_1_338,true,3,7
Allen_2021,Allen_2021_1_338,true,3,7
Allen_2021,Allen_2021_1_338,true,4,7
Allen_2021,Allen_2021_1_338,true,3,7
Allen_2021,Allen_2021_1_338,fake,5,7
Allen_2021,Allen_2021_1_338,true,4,7
Allen_2021,Allen_2021_1_338,true,5,7
Allen_2021,Allen_2021_1_338,fake,3,7
Allen_2021,Allen_2021_1_338,fake,6,7
Allen_2021,Allen_2021_1_338,true,4,7
Allen_2021,Allen_2021_1_338,true,4,7
Allen_2021,Allen_2021_1_338,true,6,7
Allen_2021,Allen_2021_1_338,true,4,7
Allen_2021,Allen_2021_1_338,true,6,7
Allen_2021,Allen_2021_1_339,true,1,7
Allen_2021,Allen_2021_1_339,true,5,7
Allen_2021,Allen_2021_1_339,true,5,7
Allen_2021,Allen_2021_1_339,true,6,7
Allen_2021,Allen_2021_1_339,true,5,7
Allen_2021,Allen_2021_1_339,true,2,7
Allen_2021,Allen_2021_1_339,fake,3,7
Allen_2021,Allen_2021_1_339,true,4,7
Allen_2021,Allen_2021_1_339,fake,3,7
Allen_2021,Allen_2021_1_339,true,5,7
Allen_2021,Allen_2021_1_339,fake,3,7
Allen_2021,Allen_2021_1_339,true,2,7
Allen_2021,Allen_2021_1_339,true,6,7
Allen_2021,Allen_2021_1_339,true,1,7
Allen_2021,Allen_2021_1_339,true,1,7
Allen_2021,Allen_2021_1_339,true,1,7
Allen_2021,Allen_2021_1_339,true,4,7
Allen_2021,Allen_2021_1_339,fake,3,7
Allen_2021,Allen_2021_1_339,true,6,7
Allen_2021,Allen_2021_1_340,true,2,7
Allen_2021,Allen_2021_1_340,fake,2,7
Allen_2021,Allen_2021_1_340,true,5,7
Allen_2021,Allen_2021_1_340,true,4,7
Allen_2021,Allen_2021_1_340,fake,6,7
Allen_2021,Allen_2021_1_340,true,6,7
Allen_2021,Allen_2021_1_340,fake,2,7
Allen_2021,Allen_2021_1_340,true,6,7
Allen_2021,Allen_2021_1_340,fake,2,7
Allen_2021,Allen_2021_1_340,true,5,7
Allen_2021,Allen_2021_1_340,fake,1,7
Allen_2021,Allen_2021_1_340,fake,1,7
Allen_2021,Allen_2021_1_340,true,4,7
Allen_2021,Allen_2021_1_340,true,1,7
Allen_2021,Allen_2021_1_340,fake,1,7
Allen_2021,Allen_2021_1_340,true,5,7
Allen_2021,Allen_2021_1_340,true,4,7
Allen_2021,Allen_2021_1_340,true,7,7
Allen_2021,Allen_2021_1_340,fake,1,7
Allen_2021,Allen_2021_1_341,true,5,7
Allen_2021,Allen_2021_1_341,true,5,7
Allen_2021,Allen_2021_1_341,true,3,7
Allen_2021,Allen_2021_1_341,fake,6,7
Allen_2021,Allen_2021_1_341,fake,4,7
Allen_2021,Allen_2021_1_341,fake,6,7
Allen_2021,Allen_2021_1_341,true,3,7
Allen_2021,Allen_2021_1_341,fake,5,7
Allen_2021,Allen_2021_1_341,true,6,7
Allen_2021,Allen_2021_1_341,true,6,7
Allen_2021,Allen_2021_1_341,fake,5,7
Allen_2021,Allen_2021_1_341,fake,5,7
Allen_2021,Allen_2021_1_341,true,6,7
Allen_2021,Allen_2021_1_341,true,6,7
Allen_2021,Allen_2021_1_341,true,5,7
Allen_2021,Allen_2021_1_341,true,6,7
Allen_2021,Allen_2021_1_341,true,6,7
Allen_2021,Allen_2021_1_342,fake,4,7
Allen_2021,Allen_2021_1_342,true,5,7
Allen_2021,Allen_2021_1_342,fake,4,7
Allen_2021,Allen_2021_1_342,fake,3,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,true,5,7
Allen_2021,Allen_2021_1_342,fake,4,7
Allen_2021,Allen_2021_1_342,true,3,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,fake,4,7
Allen_2021,Allen_2021_1_342,true,5,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,fake,5,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_342,true,4,7
Allen_2021,Allen_2021_1_343,true,5,7
Allen_2021,Allen_2021_1_343,fake,4,7
Allen_2021,Allen_2021_1_343,fake,2,7
Allen_2021,Allen_2021_1_343,fake,4,7
Allen_2021,Allen_2021_1_343,fake,2,7
Allen_2021,Allen_2021_1_343,fake,5,7
Allen_2021,Allen_2021_1_343,true,5,7
Allen_2021,Allen_2021_1_343,true,7,7
Allen_2021,Allen_2021_1_343,true,4,7
Allen_2021,Allen_2021_1_343,fake,6,7
Allen_2021,Allen_2021_1_343,fake,4,7
Allen_2021,Allen_2021_1_343,fake,4,7
Allen_2021,Allen_2021_1_343,fake,4,7
Allen_2021,Allen_2021_1_343,true,2,7
Allen_2021,Allen_2021_1_343,true,4,7
Allen_2021,Allen_2021_1_343,true,4,7
Allen_2021,Allen_2021_1_343,true,3,7
Allen_2021,Allen_2021_1_343,true,6,7
Allen_2021,Allen_2021_1_344,true,7,7
Allen_2021,Allen_2021_1_344,fake,6,7
Allen_2021,Allen_2021_1_344,fake,6,7
Allen_2021,Allen_2021_1_344,fake,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,5,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,7,7
Allen_2021,Allen_2021_1_344,fake,6,7
Allen_2021,Allen_2021_1_344,fake,5,7
Allen_2021,Allen_2021_1_344,fake,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_344,true,6,7
Allen_2021,Allen_2021_1_345,true,6,7
Allen_2021,Allen_2021_1_345,fake,3,7
Allen_2021,Allen_2021_1_345,fake,5,7
Allen_2021,Allen_2021_1_345,true,7,7
Allen_2021,Allen_2021_1_345,true,4,7
Allen_2021,Allen_2021_1_345,true,4,7
Allen_2021,Allen_2021_1_345,true,4,7
Allen_2021,Allen_2021_1_345,true,3,7
Allen_2021,Allen_2021_1_345,true,4,7
Allen_2021,Allen_2021_1_345,fake,4,7
Allen_2021,Allen_2021_1_345,true,3,7
Allen_2021,Allen_2021_1_345,true,5,7
Allen_2021,Allen_2021_1_345,true,5,7
Allen_2021,Allen_2021_1_345,true,5,7
Allen_2021,Allen_2021_1_345,fake,4,7
Allen_2021,Allen_2021_1_345,true,4,7
Allen_2021,Allen_2021_1_345,fake,3,7
Allen_2021,Allen_2021_1_345,fake,1,7
Allen_2021,Allen_2021_1_345,true,7,7
Allen_2021,Allen_2021_1_345,true,7,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,true,1,7
Allen_2021,Allen_2021_1_346,fake,7,7
Allen_2021,Allen_2021_1_346,true,1,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,true,1,7
Allen_2021,Allen_2021_1_346,fake,1,7
Allen_2021,Allen_2021_1_346,fake,7,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,fake,1,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_346,fake,1,7
Allen_2021,Allen_2021_1_346,true,1,7
Allen_2021,Allen_2021_1_346,fake,1,7
Allen_2021,Allen_2021_1_346,true,7,7
Allen_2021,Allen_2021_1_347,true,6,7
Allen_2021,Allen_2021_1_347,true,7,7
Allen_2021,Allen_2021_1_347,true,5,7
Allen_2021,Allen_2021_1_347,true,6,7
Allen_2021,Allen_2021_1_347,true,4,7
Allen_2021,Allen_2021_1_347,fake,1,7
Allen_2021,Allen_2021_1_347,true,2,7
Allen_2021,Allen_2021_1_347,true,7,7
Allen_2021,Allen_2021_1_347,fake,7,7
Allen_2021,Allen_2021_1_347,true,7,7
Allen_2021,Allen_2021_1_347,true,2,7
Allen_2021,Allen_2021_1_347,true,5,7
Allen_2021,Allen_2021_1_347,fake,6,7
Allen_2021,Allen_2021_1_347,fake,7,7
Allen_2021,Allen_2021_1_347,fake,1,7
Allen_2021,Allen_2021_1_347,fake,1,7
Allen_2021,Allen_2021_1_348,fake,1,7
Allen_2021,Allen_2021_1_348,fake,7,7
Allen_2021,Allen_2021_1_348,true,4,7
Allen_2021,Allen_2021_1_348,true,1,7
Allen_2021,Allen_2021_1_348,fake,1,7
Allen_2021,Allen_2021_1_348,true,1,7
Allen_2021,Allen_2021_1_348,true,1,7
Allen_2021,Allen_2021_1_348,true,1,7
Allen_2021,Allen_2021_1_348,true,5,7
Allen_2021,Allen_2021_1_348,true,6,7
Allen_2021,Allen_2021_1_348,fake,3,7
Allen_2021,Allen_2021_1_348,fake,1,7
Allen_2021,Allen_2021_1_348,true,1,7
Allen_2021,Allen_2021_1_348,fake,5,7
Allen_2021,Allen_2021_1_348,fake,1,7
Allen_2021,Allen_2021_1_348,true,7,7
Allen_2021,Allen_2021_1_348,true,7,7
Allen_2021,Allen_2021_1_348,true,6,7
Allen_2021,Allen_2021_1_348,fake,1,7
Allen_2021,Allen_2021_1_349,fake,7,7
Allen_2021,Allen_2021_1_349,fake,6,7
Allen_2021,Allen_2021_1_349,true,5,7
Allen_2021,Allen_2021_1_349,true,7,7
Allen_2021,Allen_2021_1_349,true,5,7
Allen_2021,Allen_2021_1_349,fake,5,7
Allen_2021,Allen_2021_1_349,true,6,7
Allen_2021,Allen_2021_1_349,fake,5,7
Allen_2021,Allen_2021_1_349,true,5,7
Allen_2021,Allen_2021_1_349,fake,4,7
Allen_2021,Allen_2021_1_349,fake,5,7
Allen_2021,Allen_2021_1_349,fake,3,7
Allen_2021,Allen_2021_1_349,fake,7,7
Allen_2021,Allen_2021_1_349,fake,5,7
Allen_2021,Allen_2021_1_349,fake,6,7
Allen_2021,Allen_2021_1_349,true,6,7
Allen_2021,Allen_2021_1_349,true,7,7
Allen_2021,Allen_2021_1_349,fake,7,7
Allen_2021,Allen_2021_1_349,fake,6,7
Allen_2021,Allen_2021_1_350,fake,5,7
Allen_2021,Allen_2021_1_350,true,4,7
Allen_2021,Allen_2021_1_350,true,5,7
Allen_2021,Allen_2021_1_350,true,4,7
Allen_2021,Allen_2021_1_350,true,4,7
Allen_2021,Allen_2021_1_350,fake,6,7
Allen_2021,Allen_2021_1_350,true,6,7
Allen_2021,Allen_2021_1_350,true,4,7
Allen_2021,Allen_2021_1_350,fake,5,7
Allen_2021,Allen_2021_1_350,true,4,7
Allen_2021,Allen_2021_1_350,fake,4,7
Allen_2021,Allen_2021_1_350,fake,6,7
Allen_2021,Allen_2021_1_350,fake,5,7
Allen_2021,Allen_2021_1_350,fake,4,7
Allen_2021,Allen_2021_1_350,true,6,7
Allen_2021,Allen_2021_1_350,true,6,7
Allen_2021,Allen_2021_1_350,fake,4,7
Allen_2021,Allen_2021_1_351,true,7,7
Allen_2021,Allen_2021_1_351,fake,5,7
Allen_2021,Allen_2021_1_351,true,6,7
Allen_2021,Allen_2021_1_351,true,4,7
Allen_2021,Allen_2021_1_351,true,6,7
Allen_2021,Allen_2021_1_351,fake,6,7
Allen_2021,Allen_2021_1_351,true,7,7
Allen_2021,Allen_2021_1_351,fake,5,7
Allen_2021,Allen_2021_1_351,fake,1,7
Allen_2021,Allen_2021_1_351,fake,3,7
Allen_2021,Allen_2021_1_351,true,1,7
Allen_2021,Allen_2021_1_351,true,6,7
Allen_2021,Allen_2021_1_351,true,6,7
Allen_2021,Allen_2021_1_351,true,1,7
Allen_2021,Allen_2021_1_351,true,1,7
Allen_2021,Allen_2021_1_351,fake,5,7
Allen_2021,Allen_2021_1_351,fake,1,7
Allen_2021,Allen_2021_1_351,fake,3,7
Allen_2021,Allen_2021_1_352,true,6,7
Allen_2021,Allen_2021_1_352,fake,6,7
Allen_2021,Allen_2021_1_352,fake,7,7
Allen_2021,Allen_2021_1_352,true,3,7
Allen_2021,Allen_2021_1_352,true,6,7
Allen_2021,Allen_2021_1_352,true,6,7
Allen_2021,Allen_2021_1_352,true,6,7
Allen_2021,Allen_2021_1_352,fake,7,7
Allen_2021,Allen_2021_1_352,true,6,7
Allen_2021,Allen_2021_1_352,fake,6,7
Allen_2021,Allen_2021_1_352,fake,5,7
Allen_2021,Allen_2021_1_352,fake,7,7
Allen_2021,Allen_2021_1_352,true,7,7
Allen_2021,Allen_2021_1_352,fake,6,7
Allen_2021,Allen_2021_1_352,true,7,7
Allen_2021,Allen_2021_1_352,fake,6,7
Allen_2021,Allen_2021_1_352,true,6,7
Allen_2021,Allen_2021_1_352,fake,7,7
Allen_2021,Allen_2021_1_352,true,7,7
Allen_2021,Allen_2021_1_352,true,7,7
Allen_2021,Allen_2021_1_353,true,2,7
Allen_2021,Allen_2021_1_353,true,2,7
Allen_2021,Allen_2021_1_353,true,7,7
Allen_2021,Allen_2021_1_353,true,3,7
Allen_2021,Allen_2021_1_353,true,6,7
Allen_2021,Allen_2021_1_353,true,3,7
Allen_2021,Allen_2021_1_353,true,6,7
Allen_2021,Allen_2021_1_353,true,3,7
Allen_2021,Allen_2021_1_353,fake,4,7
Allen_2021,Allen_2021_1_353,fake,3,7
Allen_2021,Allen_2021_1_353,fake,5,7
Allen_2021,Allen_2021_1_353,fake,4,7
Allen_2021,Allen_2021_1_353,fake,1,7
Allen_2021,Allen_2021_1_353,true,6,7
Allen_2021,Allen_2021_1_353,true,2,7
Allen_2021,Allen_2021_1_353,true,5,7
Allen_2021,Allen_2021_1_353,true,5,7
Allen_2021,Allen_2021_1_353,true,6,7
Allen_2021,Allen_2021_1_353,true,1,7
Allen_2021,Allen_2021_1_354,true,5,7
Allen_2021,Allen_2021_1_354,true,5,7
Allen_2021,Allen_2021_1_354,true,5,7
Allen_2021,Allen_2021_1_354,true,6,7
Allen_2021,Allen_2021_1_354,true,6,7
Allen_2021,Allen_2021_1_354,fake,5,7
Allen_2021,Allen_2021_1_354,fake,5,7
Allen_2021,Allen_2021_1_354,fake,6,7
Allen_2021,Allen_2021_1_354,true,4,7
Allen_2021,Allen_2021_1_354,fake,5,7
Allen_2021,Allen_2021_1_354,true,6,7
Allen_2021,Allen_2021_1_354,fake,6,7
Allen_2021,Allen_2021_1_354,true,6,7
Allen_2021,Allen_2021_1_354,fake,6,7
Allen_2021,Allen_2021_1_354,true,5,7
Allen_2021,Allen_2021_1_354,true,6,7
Allen_2021,Allen_2021_1_354,true,5,7
Allen_2021,Allen_2021_1_354,true,5,7
Allen_2021,Allen_2021_1_354,fake,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,true,6,7
Allen_2021,Allen_2021_1_355,fake,6,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,fake,6,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,fake,6,7
Allen_2021,Allen_2021_1_355,true,4,7
Allen_2021,Allen_2021_1_355,true,6,7
Allen_2021,Allen_2021_1_355,true,7,7
Allen_2021,Allen_2021_1_355,fake,5,7
Allen_2021,Allen_2021_1_355,fake,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_355,true,5,7
Allen_2021,Allen_2021_1_356,true,4,7
Allen_2021,Allen_2021_1_356,fake,5,7
Allen_2021,Allen_2021_1_356,fake,2,7
Allen_2021,Allen_2021_1_356,fake,5,7
Allen_2021,Allen_2021_1_356,true,5,7
Allen_2021,Allen_2021_1_356,true,3,7
Allen_2021,Allen_2021_1_356,true,4,7
Allen_2021,Allen_2021_1_356,true,4,7
Allen_2021,Allen_2021_1_356,true,5,7
Allen_2021,Allen_2021_1_356,fake,3,7
Allen_2021,Allen_2021_1_356,true,3,7
Allen_2021,Allen_2021_1_356,true,5,7
Allen_2021,Allen_2021_1_356,true,4,7
Allen_2021,Allen_2021_1_356,true,5,7
Allen_2021,Allen_2021_1_356,true,4,7
Allen_2021,Allen_2021_1_357,true,6,7
Allen_2021,Allen_2021_1_357,fake,3,7
Allen_2021,Allen_2021_1_357,true,5,7
Allen_2021,Allen_2021_1_357,fake,2,7
Allen_2021,Allen_2021_1_357,true,2,7
Allen_2021,Allen_2021_1_357,true,2,7
Allen_2021,Allen_2021_1_357,true,6,7
Allen_2021,Allen_2021_1_357,true,3,7
Allen_2021,Allen_2021_1_357,fake,5,7
Allen_2021,Allen_2021_1_357,fake,2,7
Allen_2021,Allen_2021_1_357,true,5,7
Allen_2021,Allen_2021_1_357,fake,1,7
Allen_2021,Allen_2021_1_357,true,3,7
Allen_2021,Allen_2021_1_357,true,3,7
Allen_2021,Allen_2021_1_357,fake,3,7
Allen_2021,Allen_2021_1_357,true,2,7
Allen_2021,Allen_2021_1_357,true,2,7
Allen_2021,Allen_2021_1_357,true,3,7
Allen_2021,Allen_2021_1_358,fake,6,7
Allen_2021,Allen_2021_1_358,fake,6,7
Allen_2021,Allen_2021_1_358,true,6,7
Allen_2021,Allen_2021_1_358,true,6,7
Allen_2021,Allen_2021_1_358,true,5,7
Allen_2021,Allen_2021_1_358,true,6,7
Allen_2021,Allen_2021_1_358,true,5,7
Allen_2021,Allen_2021_1_358,fake,4,7
Allen_2021,Allen_2021_1_358,fake,5,7
Allen_2021,Allen_2021_1_358,true,6,7
Allen_2021,Allen_2021_1_358,fake,6,7
Allen_2021,Allen_2021_1_358,fake,5,7
Allen_2021,Allen_2021_1_358,fake,5,7
Allen_2021,Allen_2021_1_358,true,6,7
Allen_2021,Allen_2021_1_358,fake,5,7
Allen_2021,Allen_2021_1_358,fake,5,7
Allen_2021,Allen_2021_1_359,true,6,7
Allen_2021,Allen_2021_1_359,fake,5,7
Allen_2021,Allen_2021_1_359,fake,4,7
Allen_2021,Allen_2021_1_359,true,6,7
Allen_2021,Allen_2021_1_359,fake,5,7
Allen_2021,Allen_2021_1_359,true,4,7
Allen_2021,Allen_2021_1_359,fake,6,7
Allen_2021,Allen_2021_1_359,fake,6,7
Allen_2021,Allen_2021_1_359,fake,6,7
Allen_2021,Allen_2021_1_359,true,6,7
Allen_2021,Allen_2021_1_359,fake,5,7
Allen_2021,Allen_2021_1_359,fake,6,7
Allen_2021,Allen_2021_1_359,true,6,7
Allen_2021,Allen_2021_1_359,fake,5,7
Allen_2021,Allen_2021_1_359,true,5,7
Allen_2021,Allen_2021_1_359,true,4,7
Allen_2021,Allen_2021_1_359,fake,5,7
Allen_2021,Allen_2021_1_359,fake,5,7
Allen_2021,Allen_2021_1_360,true,6,7
Allen_2021,Allen_2021_1_360,fake,5,7
Allen_2021,Allen_2021_1_360,true,7,7
Allen_2021,Allen_2021_1_360,true,2,7
Allen_2021,Allen_2021_1_360,true,2,7
Allen_2021,Allen_2021_1_360,true,5,7
Allen_2021,Allen_2021_1_360,fake,1,7
Allen_2021,Allen_2021_1_360,true,5,7
Allen_2021,Allen_2021_1_360,true,2,7
Allen_2021,Allen_2021_1_360,true,7,7
Allen_2021,Allen_2021_1_360,true,3,7
Allen_2021,Allen_2021_1_360,fake,5,7
Allen_2021,Allen_2021_1_360,true,1,7
Allen_2021,Allen_2021_1_360,true,6,7
Allen_2021,Allen_2021_1_360,true,7,7
Allen_2021,Allen_2021_1_360,true,6,7
Allen_2021,Allen_2021_1_360,true,7,7
Allen_2021,Allen_2021_1_360,true,6,7
Allen_2021,Allen_2021_1_360,true,7,7
Allen_2021,Allen_2021_1_360,true,1,7
Allen_2021,Allen_2021_1_361,fake,1,7
Allen_2021,Allen_2021_1_361,true,7,7
Allen_2021,Allen_2021_1_361,fake,1,7
Allen_2021,Allen_2021_1_361,fake,1,7
Allen_2021,Allen_2021_1_361,true,5,7
Allen_2021,Allen_2021_1_361,fake,1,7
Allen_2021,Allen_2021_1_361,true,5,7
Allen_2021,Allen_2021_1_361,true,6,7
Allen_2021,Allen_2021_1_361,fake,6,7
Allen_2021,Allen_2021_1_361,fake,2,7
Allen_2021,Allen_2021_1_361,true,6,7
Allen_2021,Allen_2021_1_361,true,6,7
Allen_2021,Allen_2021_1_361,true,6,7
Allen_2021,Allen_2021_1_361,fake,1,7
Allen_2021,Allen_2021_1_361,true,3,7
Allen_2021,Allen_2021_1_361,true,2,7
Allen_2021,Allen_2021_1_361,true,3,7
Allen_2021,Allen_2021_1_361,fake,6,7
Allen_2021,Allen_2021_1_361,true,1,7
Allen_2021,Allen_2021_1_361,true,5,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,fake,1,7
Allen_2021,Allen_2021_1_362,fake,1,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,fake,1,7
Allen_2021,Allen_2021_1_362,true,5,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,true,6,7
Allen_2021,Allen_2021_1_362,fake,1,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_362,fake,1,7
Allen_2021,Allen_2021_1_362,true,1,7
Allen_2021,Allen_2021_1_362,true,7,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,fake,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,4,7
Allen_2021,Allen_2021_1_363,fake,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,6,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,fake,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,fake,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_363,true,5,7
Allen_2021,Allen_2021_1_364,fake,4,7
Allen_2021,Allen_2021_1_364,true,7,7
Allen_2021,Allen_2021_1_364,fake,2,7
Allen_2021,Allen_2021_1_364,true,1,7
Allen_2021,Allen_2021_1_364,true,3,7
Allen_2021,Allen_2021_1_364,fake,3,7
Allen_2021,Allen_2021_1_364,true,5,7
Allen_2021,Allen_2021_1_364,fake,2,7
Allen_2021,Allen_2021_1_364,fake,2,7
Allen_2021,Allen_2021_1_364,fake,1,7
Allen_2021,Allen_2021_1_364,true,6,7
Allen_2021,Allen_2021_1_364,fake,5,7
Allen_2021,Allen_2021_1_364,fake,1,7
Allen_2021,Allen_2021_1_364,fake,3,7
Allen_2021,Allen_2021_1_364,fake,3,7
Allen_2021,Allen_2021_1_364,true,4,7
Allen_2021,Allen_2021_1_364,true,7,7
Allen_2021,Allen_2021_1_364,true,1,7
Allen_2021,Allen_2021_1_365,true,7,7
Allen_2021,Allen_2021_1_365,fake,6,7
Allen_2021,Allen_2021_1_365,fake,7,7
Allen_2021,Allen_2021_1_365,true,6,7
Allen_2021,Allen_2021_1_365,true,6,7
Allen_2021,Allen_2021_1_365,true,7,7
Allen_2021,Allen_2021_1_365,true,1,7
Allen_2021,Allen_2021_1_365,true,6,7
Allen_2021,Allen_2021_1_365,fake,6,7
Allen_2021,Allen_2021_1_365,true,7,7
Allen_2021,Allen_2021_1_365,true,7,7
Allen_2021,Allen_2021_1_365,fake,7,7
Allen_2021,Allen_2021_1_365,true,7,7
Allen_2021,Allen_2021_1_365,true,5,7
Allen_2021,Allen_2021_1_365,fake,7,7
Allen_2021,Allen_2021_1_365,true,7,7
Allen_2021,Allen_2021_1_365,true,6,7
Allen_2021,Allen_2021_1_365,true,6,7
Allen_2021,Allen_2021_1_366,fake,3,7
Allen_2021,Allen_2021_1_366,true,4,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,true,4,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,true,1,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,fake,1,7
Allen_2021,Allen_2021_1_366,true,1,7
Allen_2021,Allen_2021_1_366,fake,1,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,fake,1,7
Allen_2021,Allen_2021_1_366,true,7,7
Allen_2021,Allen_2021_1_366,true,1,7
Allen_2021,Allen_2021_1_366,fake,4,7
Allen_2021,Allen_2021_1_367,true,7,7
Allen_2021,Allen_2021_1_367,fake,4,7
Allen_2021,Allen_2021_1_367,true,5,7
Allen_2021,Allen_2021_1_367,true,3,7
Allen_2021,Allen_2021_1_367,true,4,7
Allen_2021,Allen_2021_1_367,true,6,7
Allen_2021,Allen_2021_1_367,fake,2,7
Allen_2021,Allen_2021_1_367,true,1,7
Allen_2021,Allen_2021_1_367,true,5,7
Allen_2021,Allen_2021_1_367,true,2,7
Allen_2021,Allen_2021_1_367,fake,4,7
Allen_2021,Allen_2021_1_367,true,2,7
Allen_2021,Allen_2021_1_367,fake,2,7
Allen_2021,Allen_2021_1_367,true,6,7
Allen_2021,Allen_2021_1_367,true,5,7
Allen_2021,Allen_2021_1_367,true,4,7
Allen_2021,Allen_2021_1_367,fake,5,7
Allen_2021,Allen_2021_1_367,fake,1,7
Allen_2021,Allen_2021_1_367,fake,5,7
Allen_2021,Allen_2021_1_368,fake,4,7
Allen_2021,Allen_2021_1_368,true,3,7
Allen_2021,Allen_2021_1_368,true,4,7
Allen_2021,Allen_2021_1_368,fake,3,7
Allen_2021,Allen_2021_1_368,fake,5,7
Allen_2021,Allen_2021_1_368,fake,4,7
Allen_2021,Allen_2021_1_368,fake,7,7
Allen_2021,Allen_2021_1_368,true,2,7
Allen_2021,Allen_2021_1_368,fake,2,7
Allen_2021,Allen_2021_1_368,fake,5,7
Allen_2021,Allen_2021_1_368,true,1,7
Allen_2021,Allen_2021_1_368,fake,2,7
Allen_2021,Allen_2021_1_368,true,6,7
Allen_2021,Allen_2021_1_368,true,7,7
Allen_2021,Allen_2021_1_368,true,6,7
Allen_2021,Allen_2021_1_368,true,7,7
Allen_2021,Allen_2021_1_368,fake,3,7
Allen_2021,Allen_2021_1_369,true,5,7
Allen_2021,Allen_2021_1_369,true,7,7
